resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
48,162018,pizzonia,,,,,,,,,,,,,,,
64,162018,webber,,,,,,,,,,,,,,,
80,162018,coulthard,,,,,,,,,,,,,,,
96,162018,alonso,,,,,,,,,,,,,,,
112,162018,verstappen,,,,,,,,,,,,,,,
128,162018,trulli,,,,,,,,,,,,,,,
144,162018,matta,,,,,,,,,,,,,,,
160,162018,verstappen,,,,,,,,,,,,,,,
176,162018,wilson,,,,,,,,,,,,,,,
192,162018,ralf_schumacher,,,,,,,,,,,,,,,
208,162018,baumgartner,,,,,,,,,,,,,,,
224,162018,verstappen,,,,,,,,,,,,,,,
240,162018,button,,,,,,,,,,,,,,,
256,162018,kiesa,,,,,,,,,,,,,,,
16,162019,wilson,,,,,,,,,,,,,,,
32,162019,webber,,,,,,,,,,,,,,,
48,162019,pizzonia,,,,,,,,,,,,,,,
64,162019,webber,,,,,,,,,,,,,,,
80,162019,coulthard,,,,,,,,,,,,,,,
96,162019,alonso,,,,,,,,,,,,,,,
112,162019,verstappen,,,,,,,,,,,,,,,
128,162019,trulli,,,,,,,,,,,,,,,
144,162019,matta,,,,,,,,,,,,,,,
160,162019,verstappen,,,,,,,,,,,,,,,
176,162019,wilson,,,,,,,,,,,,,,,
192,162019,ralf_schumacher,,,,,,,,,,,,,,,
208,162019,baumgartner,,,,,,,,,,,,,,,
224,162019,verstappen,,,,,,,,,,,,,,,
240,162019,button,,,,,,,,,,,,,,,
256,162019,kiesa,,,,,,,,,,,,,,,
16,162020,wilson,,,,,,,,,,,,,,,
32,162020,webber,,,,,,,,,,,,,,,
48,162020,pizzonia,,,,,,,,,,,,,,,
64,162020,webber,,,,,,,,,,,,,,,
80,162020,coulthard,,,,,,,,,,,,,,,
96,162020,alonso,,,,,,,,,,,,,,,
112,162020,verstappen,,,,,,,,,,,,,,,
128,162020,trulli,,,,,,,,,,,,,,,
144,162020,matta,,,,,,,,,,,,,,,
160,162020,verstappen,,,,,,,,,,,,,,,
176,162020,wilson,,,,,,,,,,,,,,,
192,162020,ralf_schumacher,,,,,,,,,,,,,,,
208,162020,baumgartner,,,,,,,,,,,,,,,
224,162020,verstappen,,,,,,,,,,,,,,,
240,162020,button,,,,,,,,,,,,,,,
256,162020,kiesa,,,,,,,,,,,,,,,
16,162021,wilson,,,,,,,,,,,,,,,
32,162021,webber,,,,,,,,,,,,,,,
48,162021,pizzonia,,,,,,,,,,,,,,,
64,162021,webber,,,,,,,,,,,,,,,
80,162021,coulthard,,,,,,,,,,,,,,,
96,162021,alonso,,,,,,,,,,,,,,,
112,162021,verstappen,,,,,,,,,,,,,,,
128,162021,trulli,,,,,,,,,,,,,,,
144,162021,matta,,,,,,,,,,,,,,,
160,162021,verstappen,,,,,,,,,,,,,,,
176,162021,wilson,,,,,,,,,,,,,,,
192,162021,ralf_schumacher,,,,,,,,,,,,,,,
208,162021,baumgartner,,,,,,,,,,,,,,,
224,162021,verstappen,,,,,,,,,,,,,,,
240,162021,button,,,,,,,,,,,,,,,
256,162021,kiesa,,,,,,,,,,,,,,,
16,162022,wilson,,,,,,,,,,,,,,,
32,162022,webber,,,,,,,,,,,,,,,
48,162022,pizzonia,,,,,,,,,,,,,,,
64,162022,webber,,,,,,,,,,,,,,,
80,162022,coulthard,,,,,,,,,,,,,,,
96,162022,alonso,,,,,,,,,,,,,,,
112,162022,verstappen,,,,,,,,,,,,,,,
128,162022,trulli,,,,,,,,,,,,,,,
144,162022,matta,,,,,,,,,,,,,,,
160,162022,verstappen,,,,,,,,,,,,,,,
176,162022,wilson,,,,,,,,,,,,,,,
192,162022,ralf_schumacher,,,,,,,,,,,,,,,
208,162022,baumgartner,,,,,,,,,,,,,,,
224,162022,verstappen,,,,,,,,,,,,,,,
240,162022,button,,,,,,,,,,,,,,,
256,162022,kiesa,,,,,,,,,,,,,,,
18,182000,webber,,,,,,,,,,,,,,,
36,182000,heidfeld,,,,,,,,,,,,,,,
54,182000,coulthard,,,,,,,,,,,,,,,
72,182000,matta,,,,,,,,,,,,,,,
90,182000,heidfeld,,,,,,,,,,,,,,,
108,182000,coulthard,,,,,,,,,,,,,,,
126,182000,raikkonen,,,,,,,,,,,,,,,
144,182000,montoya,,,,,,,,,,,,,,,
162,182000,massa,,,,,,,,,,,,,,,
180,182000,bruni,,,,,,,,,,,,,,,
198,182000,trulli,,,,,,,,,,,,,,,
216,182000,heidfeld,,,,,,,,,,,,,,,
234,182000,zonta,,,,,,,,,,,,,,,
252,182000,sato,,,,,,,,,,,,,,,
270,182000,bruni,,,,,,,,,,,,,,,
288,182000,ralf_schumacher,,,,,,,,,,,,,,,
306,182000,coulthard,,,,,,,,,,,,,,,
324,182000,webber,,,,,,,,,,,,,,,
18,182001,webber,,,,,,,,,,,,,,,
36,182001,heidfeld,,,,,,,,,,,,,,,
54,182001,coulthard,,,,,,,,,,,,,,,
72,182001,matta,,,,,,,,,,,,,,,
90,182001,heidfeld,,,,,,,,,,,,,,,
108,182001,coulthard,,,,,,,,,,,,,,,
126,182001,raikkonen,,,,,,,,,,,,,,,
144,182001,montoya,,,,,,,,,,,,,,,
162,182001,massa,,,,,,,,,,,,,,,
180,182001,bruni,,,,,,,,,,,,,,,
198,182001,trulli,,,,,,,,,,,,,,,
216,182001,heidfeld,,,,,,,,,,,,,,,
234,182001,zonta,,,,,,,,,,,,,,,
252,182001,sato,,,,,,,,,,,,,,,
270,182001,bruni,,,,,,,,,,,,,,,
288,182001,ralf_schumacher,,,,,,,,,,,,,,,
306,182001,coulthard,,,,,,,,,,,,,,,
324,182001,webber,,,,,,,,,,,,,,,
18,182002,webber,,,,,,,,,,,,,,,
36,182002,heidfeld,,,,,,,,,,,,,,,
54,182002,coulthard,,,,,,,,,,,,,,,
72,182002,matta,,,,,,,,,,,,,,,
90,182002,heidfeld,,,,,,,,,,,,,,,
108,182002,coulthard,,,,,,,,,,,,,,,
126,182002,raikkonen,,,,,,,,,,,,,,,
144,182002,montoya,,,,,,,,,,,,,,,
162,182002,massa,,,,,,,,,,,,,,,
180,182002,bruni,,,,,,,,,,,,,,,
198,182002,trulli,,,,,,,,,,,,,,,
216,182002,heidfeld,,,,,,,,,,,,,,,
234,182002,zonta,,,,,,,,,,,,,,,
252,182002,sato,,,,,,,,,,,,,,,
270,182002,bruni,,,,,,,,,,,,,,,
288,182002,ralf_schumacher,,,,,,,,,,,,,,,
306,182002,coulthard,,,,,,,,,,,,,,,
324,182002,webber,,,,,,,,,,,,,,,
18,182003,webber,,,,,,,,,,,,,,,
36,182003,heidfeld,,,,,,,,,,,,,,,
54,182003,coulthard,,,,,,,,,,,,,,,
72,182003,matta,,,,,,,,,,,,,,,
90,182003,heidfeld,,,,,,,,,,,,,,,
108,182003,coulthard,,,,,,,,,,,,,,,
126,182003,raikkonen,,,,,,,,,,,,,,,
144,182003,montoya,,,,,,,,,,,,,,,
162,182003,massa,,,,,,,,,,,,,,,
180,182003,bruni,,,,,,,,,,,,,,,
198,182003,trulli,,,,,,,,,,,,,,,
216,182003,heidfeld,,,,,,,,,,,,,,,
234,182003,zonta,,,,,,,,,,,,,,,
252,182003,sato,,,,,,,,,,,,,,,
270,182003,bruni,,,,,,,,,,,,,,,
288,182003,ralf_schumacher,,,,,,,,,,,,,,,
306,182003,coulthard,,,,,,,,,,,,,,,
324,182003,webber,,,,,,,,,,,,,,,
18,182004,webber,,,,,,,,,,,,,,,
36,182004,heidfeld,,,,,,,,,,,,,,,
54,182004,coulthard,,,,,,,,,,,,,,,
72,182004,matta,,,,,,,,,,,,,,,
90,182004,heidfeld,,,,,,,,,,,,,,,
108,182004,coulthard,,,,,,,,,,,,,,,
126,182004,raikkonen,,,,,,,,,,,,,,,
144,182004,montoya,,,,,,,,,,,,,,,
162,182004,massa,,,,,,,,,,,,,,,
180,182004,bruni,,,,,,,,,,,,,,,
198,182004,trulli,,,,,,,,,,,,,,,
216,182004,heidfeld,,,,,,,,,,,,,,,
234,182004,zonta,,,,,,,,,,,,,,,
252,182004,sato,,,,,,,,,,,,,,,
270,182004,bruni,,,,,,,,,,,,,,,
288,182004,ralf_schumacher,,,,,,,,,,,,,,,
306,182004,coulthard,,,,,,,,,,,,,,,
324,182004,webber,,,,,,,,,,,,,,,
18,182005,webber,,,,,,,,,,,,,,,
36,182005,heidfeld,,,,,,,,,,,,,,,
54,182005,coulthard,,,,,,,,,,,,,,,
72,182005,matta,,,,,,,,,,,,,,,
90,182005,heidfeld,,,,,,,,,,,,,,,
108,182005,coulthard,,,,,,,,,,,,,,,
126,182005,raikkonen,,,,,,,,,,,,,,,
144,182005,montoya,,,,,,,,,,,,,,,
162,182005,massa,,,,,,,,,,,,,,,
180,182005,bruni,,,,,,,,,,,,,,,
198,182005,trulli,,,,,,,,,,,,,,,
216,182005,heidfeld,,,,,,,,,,,,,,,
234,182005,zonta,,,,,,,,,,,,,,,
252,182005,sato,,,,,,,,,,,,,,,
270,182005,bruni,,,,,,,,,,,,,,,
288,182005,ralf_schumacher,,,,,,,,,,,,,,,
306,182005,coulthard,,,,,,,,,,,,,,,
324,182005,webber,,,,,,,,,,,,,,,
18,182006,webber,,,,,,,,,,,,,,,
36,182006,heidfeld,,,,,,,,,,,,,,,
54,182006,coulthard,,,,,,,,,,,,,,,
72,182006,matta,,,,,,,,,,,,,,,
90,182006,heidfeld,,,,,,,,,,,,,,,
108,182006,coulthard,,,,,,,,,,,,,,,
126,182006,raikkonen,,,,,,,,,,,,,,,
144,182006,montoya,,,,,,,,,,,,,,,
162,182006,massa,,,,,,,,,,,,,,,
180,182006,bruni,,,,,,,,,,,,,,,
198,182006,trulli,,,,,,,,,,,,,,,
216,182006,heidfeld,,,,,,,,,,,,,,,
234,182006,zonta,,,,,,,,,,,,,,,
252,182006,sato,,,,,,,,,,,,,,,
270,182006,bruni,,,,,,,,,,,,,,,
288,182006,ralf_schumacher,,,,,,,,,,,,,,,
306,182006,coulthard,,,,,,,,,,,,,,,
324,182006,webber,,,,,,,,,,,,,,,
18,182007,webber,,,,,,,,,,,,,,,
36,182007,heidfeld,,,,,,,,,,,,,,,
54,182007,coulthard,,,,,,,,,,,,,,,
72,182007,matta,,,,,,,,,,,,,,,
90,182007,heidfeld,,,,,,,,,,,,,,,
108,182007,coulthard,,,,,,,,,,,,,,,
126,182007,raikkonen,,,,,,,,,,,,,,,
144,182007,montoya,,,,,,,,,,,,,,,
162,182007,massa,,,,,,,,,,,,,,,
180,182007,bruni,,,,,,,,,,,,,,,
198,182007,trulli,,,,,,,,,,,,,,,
216,182007,heidfeld,,,,,,,,,,,,,,,
234,182007,zonta,,,,,,,,,,,,,,,
252,182007,sato,,,,,,,,,,,,,,,
270,182007,bruni,,,,,,,,,,,,,,,
288,182007,ralf_schumacher,,,,,,,,,,,,,,,
306,182007,coulthard,,,,,,,,,,,,,,,
324,182007,webber,,,,,,,,,,,,,,,
18,182008,webber,,,,,,,,,,,,,,,
36,182008,heidfeld,,,,,,,,,,,,,,,
54,182008,coulthard,,,,,,,,,,,,,,,
72,182008,matta,,,,,,,,,,,,,,,
90,182008,heidfeld,,,,,,,,,,,,,,,
108,182008,coulthard,,,,,,,,,,,,,,,
126,182008,raikkonen,,,,,,,,,,,,,,,
144,182008,montoya,,,,,,,,,,,,,,,
162,182008,massa,,,,,,,,,,,,,,,
180,182008,bruni,,,,,,,,,,,,,,,
198,182008,trulli,,,,,,,,,,,,,,,
216,182008,heidfeld,,,,,,,,,,,,,,,
234,182008,zonta,,,,,,,,,,,,,,,
252,182008,sato,,,,,,,,,,,,,,,
270,182008,bruni,,,,,,,,,,,,,,,
288,182008,ralf_schumacher,,,,,,,,,,,,,,,
306,182008,coulthard,,,,,,,,,,,,,,,
324,182008,webber,,,,,,,,,,,,,,,
18,182009,webber,,,,,,,,,,,,,,,
36,182009,heidfeld,,,,,,,,,,,,,,,
54,182009,coulthard,,,,,,,,,,,,,,,
72,182009,matta,,,,,,,,,,,,,,,
90,182009,heidfeld,,,,,,,,,,,,,,,
108,182009,coulthard,,,,,,,,,,,,,,,
126,182009,raikkonen,,,,,,,,,,,,,,,
144,182009,montoya,,,,,,,,,,,,,,,
162,182009,massa,,,,,,,,,,,,,,,
180,182009,bruni,,,,,,,,,,,,,,,
198,182009,trulli,,,,,,,,,,,,,,,
216,182009,heidfeld,,,,,,,,,,,,,,,
234,182009,zonta,,,,,,,,,,,,,,,
252,182009,sato,,,,,,,,,,,,,,,
270,182009,bruni,,,,,,,,,,,,,,,
288,182009,ralf_schumacher,,,,,,,,,,,,,,,
306,182009,coulthard,,,,,,,,,,,,,,,
324,182009,webber,,,,,,,,,,,,,,,
18,182010,webber,,,,,,,,,,,,,,,
36,182010,heidfeld,,,,,,,,,,,,,,,
54,182010,coulthard,,,,,,,,,,,,,,,
72,182010,matta,,,,,,,,,,,,,,,
90,182010,heidfeld,,,,,,,,,,,,,,,
108,182010,coulthard,,,,,,,,,,,,,,,
126,182010,raikkonen,,,,,,,,,,,,,,,
144,182010,montoya,,,,,,,,,,,,,,,
162,182010,massa,,,,,,,,,,,,,,,
180,182010,bruni,,,,,,,,,,,,,,,
198,182010,trulli,,,,,,,,,,,,,,,
216,182010,heidfeld,,,,,,,,,,,,,,,
234,182010,zonta,,,,,,,,,,,,,,,
252,182010,sato,,,,,,,,,,,,,,,
270,182010,bruni,,,,,,,,,,,,,,,
288,182010,ralf_schumacher,,,,,,,,,,,,,,,
306,182010,coulthard,,,,,,,,,,,,,,,
324,182010,webber,,,,,,,,,,,,,,,
18,182011,webber,,,,,,,,,,,,,,,
36,182011,heidfeld,,,,,,,,,,,,,,,
54,182011,coulthard,,,,,,,,,,,,,,,
72,182011,matta,,,,,,,,,,,,,,,
90,182011,heidfeld,,,,,,,,,,,,,,,
108,182011,coulthard,,,,,,,,,,,,,,,
126,182011,raikkonen,,,,,,,,,,,,,,,
144,182011,montoya,,,,,,,,,,,,,,,
162,182011,massa,,,,,,,,,,,,,,,
180,182011,bruni,,,,,,,,,,,,,,,
198,182011,trulli,,,,,,,,,,,,,,,
216,182011,heidfeld,,,,,,,,,,,,,,,
234,182011,zonta,,,,,,,,,,,,,,,
252,182011,sato,,,,,,,,,,,,,,,
270,182011,bruni,,,,,,,,,,,,,,,
288,182011,ralf_schumacher,,,,,,,,,,,,,,,
306,182011,coulthard,,,,,,,,,,,,,,,
324,182011,webber,,,,,,,,,,,,,,,
18,182012,webber,,,,,,,,,,,,,,,
36,182012,heidfeld,,,,,,,,,,,,,,,
54,182012,coulthard,,,,,,,,,,,,,,,
72,182012,matta,,,,,,,,,,,,,,,
90,182012,heidfeld,,,,,,,,,,,,,,,
108,182012,coulthard,,,,,,,,,,,,,,,
126,182012,raikkonen,,,,,,,,,,,,,,,
144,182012,montoya,,,,,,,,,,,,,,,
162,182012,massa,,,,,,,,,,,,,,,
180,182012,bruni,,,,,,,,,,,,,,,
198,182012,trulli,,,,,,,,,,,,,,,
216,182012,heidfeld,,,,,,,,,,,,,,,
234,182012,zonta,,,,,,,,,,,,,,,
252,182012,sato,,,,,,,,,,,,,,,
270,182012,bruni,,,,,,,,,,,,,,,
288,182012,ralf_schumacher,,,,,,,,,,,,,,,
306,182012,coulthard,,,,,,,,,,,,,,,
324,182012,webber,,,,,,,,,,,,,,,
18,182013,webber,,,,,,,,,,,,,,,
36,182013,heidfeld,,,,,,,,,,,,,,,
54,182013,coulthard,,,,,,,,,,,,,,,
72,182013,matta,,,,,,,,,,,,,,,
90,182013,heidfeld,,,,,,,,,,,,,,,
108,182013,coulthard,,,,,,,,,,,,,,,
126,182013,raikkonen,,,,,,,,,,,,,,,
144,182013,montoya,,,,,,,,,,,,,,,
162,182013,massa,,,,,,,,,,,,,,,
180,182013,bruni,,,,,,,,,,,,,,,
198,182013,trulli,,,,,,,,,,,,,,,
216,182013,heidfeld,,,,,,,,,,,,,,,
234,182013,zonta,,,,,,,,,,,,,,,
252,182013,sato,,,,,,,,,,,,,,,
270,182013,bruni,,,,,,,,,,,,,,,
288,182013,ralf_schumacher,,,,,,,,,,,,,,,
306,182013,coulthard,,,,,,,,,,,,,,,
324,182013,webber,,,,,,,,,,,,,,,
18,182014,webber,,,,,,,,,,,,,,,
36,182014,heidfeld,,,,,,,,,,,,,,,
54,182014,coulthard,,,,,,,,,,,,,,,
72,182014,matta,,,,,,,,,,,,,,,
90,182014,heidfeld,,,,,,,,,,,,,,,
108,182014,coulthard,,,,,,,,,,,,,,,
126,182014,raikkonen,,,,,,,,,,,,,,,
144,182014,montoya,,,,,,,,,,,,,,,
162,182014,massa,,,,,,,,,,,,,,,
180,182014,bruni,,,,,,,,,,,,,,,
198,182014,trulli,,,,,,,,,,,,,,,
216,182014,heidfeld,,,,,,,,,,,,,,,
234,182014,zonta,,,,,,,,,,,,,,,
252,182014,sato,,,,,,,,,,,,,,,
270,182014,bruni,,,,,,,,,,,,,,,
288,182014,ralf_schumacher,,,,,,,,,,,,,,,
306,182014,coulthard,,,,,,,,,,,,,,,
324,182014,webber,,,,,,,,,,,,,,,
18,182015,webber,,,,,,,,,,,,,,,
36,182015,heidfeld,,,,,,,,,,,,,,,
54,182015,coulthard,,,,,,,,,,,,,,,
72,182015,matta,,,,,,,,,,,,,,,
90,182015,heidfeld,,,,,,,,,,,,,,,
108,182015,coulthard,,,,,,,,,,,,,,,
126,182015,raikkonen,,,,,,,,,,,,,,,
144,182015,montoya,,,,,,,,,,,,,,,
162,182015,massa,,,,,,,,,,,,,,,
180,182015,bruni,,,,,,,,,,,,,,,
198,182015,trulli,,,,,,,,,,,,,,,
216,182015,heidfeld,,,,,,,,,,,,,,,
234,182015,zonta,,,,,,,,,,,,,,,
252,182015,sato,,,,,,,,,,,,,,,
270,182015,bruni,,,,,,,,,,,,,,,
288,182015,ralf_schumacher,,,,,,,,,,,,,,,
306,182015,coulthard,,,,,,,,,,,,,,,
324,182015,webber,,,,,,,,,,,,,,,
18,182016,webber,,,,,,,,,,,,,,,
36,182016,heidfeld,,,,,,,,,,,,,,,
54,182016,coulthard,,,,,,,,,,,,,,,
72,182016,matta,,,,,,,,,,,,,,,
90,182016,heidfeld,,,,,,,,,,,,,,,
108,182016,coulthard,,,,,,,,,,,,,,,
126,182016,raikkonen,,,,,,,,,,,,,,,
144,182016,montoya,,,,,,,,,,,,,,,
162,182016,massa,,,,,,,,,,,,,,,
180,182016,bruni,,,,,,,,,,,,,,,
198,182016,trulli,,,,,,,,,,,,,,,
216,182016,heidfeld,,,,,,,,,,,,,,,
234,182016,zonta,,,,,,,,,,,,,,,
252,182016,sato,,,,,,,,,,,,,,,
270,182016,bruni,,,,,,,,,,,,,,,
288,182016,ralf_schumacher,,,,,,,,,,,,,,,
306,182016,coulthard,,,,,,,,,,,,,,,
324,182016,webber,,,,,,,,,,,,,,,
18,182017,webber,,,,,,,,,,,,,,,
36,182017,heidfeld,,,,,,,,,,,,,,,
54,182017,coulthard,,,,,,,,,,,,,,,
72,182017,matta,,,,,,,,,,,,,,,
90,182017,heidfeld,,,,,,,,,,,,,,,
108,182017,coulthard,,,,,,,,,,,,,,,
126,182017,raikkonen,,,,,,,,,,,,,,,
144,182017,montoya,,,,,,,,,,,,,,,
162,182017,massa,,,,,,,,,,,,,,,
180,182017,bruni,,,,,,,,,,,,,,,
198,182017,trulli,,,,,,,,,,,,,,,
216,182017,heidfeld,,,,,,,,,,,,,,,
234,182017,zonta,,,,,,,,,,,,,,,
252,182017,sato,,,,,,,,,,,,,,,
270,182017,bruni,,,,,,,,,,,,,,,
288,182017,ralf_schumacher,,,,,,,,,,,,,,,
306,182017,coulthard,,,,,,,,,,,,,,,
324,182017,webber,,,,,,,,,,,,,,,
18,182018,webber,,,,,,,,,,,,,,,
36,182018,heidfeld,,,,,,,,,,,,,,,
54,182018,coulthard,,,,,,,,,,,,,,,
72,182018,matta,,,,,,,,,,,,,,,
90,182018,heidfeld,,,,,,,,,,,,,,,
108,182018,coulthard,,,,,,,,,,,,,,,
126,182018,raikkonen,,,,,,,,,,,,,,,
144,182018,montoya,,,,,,,,,,,,,,,
162,182018,massa,,,,,,,,,,,,,,,
180,182018,bruni,,,,,,,,,,,,,,,
198,182018,trulli,,,,,,,,,,,,,,,
216,182018,heidfeld,,,,,,,,,,,,,,,
234,182018,zonta,,,,,,,,,,,,,,,
252,182018,sato,,,,,,,,,,,,,,,
270,182018,bruni,,,,,,,,,,,,,,,
288,182018,ralf_schumacher,,,,,,,,,,,,,,,
306,182018,coulthard,,,,,,,,,,,,,,,
324,182018,webber,,,,,,,,,,,,,,,
18,182019,webber,,,,,,,,,,,,,,,
36,182019,heidfeld,,,,,,,,,,,,,,,
54,182019,coulthard,,,,,,,,,,,,,,,
72,182019,matta,,,,,,,,,,,,,,,
90,182019,heidfeld,,,,,,,,,,,,,,,
108,182019,coulthard,,,,,,,,,,,,,,,
126,182019,raikkonen,,,,,,,,,,,,,,,
144,182019,montoya,,,,,,,,,,,,,,,
162,182019,massa,,,,,,,,,,,,,,,
180,182019,bruni,,,,,,,,,,,,,,,
198,182019,trulli,,,,,,,,,,,,,,,
216,182019,heidfeld,,,,,,,,,,,,,,,
234,182019,zonta,,,,,,,,,,,,,,,
252,182019,sato,,,,,,,,,,,,,,,
270,182019,bruni,,,,,,,,,,,,,,,
288,182019,ralf_schumacher,,,,,,,,,,,,,,,
306,182019,coulthard,,,,,,,,,,,,,,,
324,182019,webber,,,,,,,,,,,,,,,
18,182020,webber,,,,,,,,,,,,,,,
36,182020,heidfeld,,,,,,,,,,,,,,,
54,182020,coulthard,,,,,,,,,,,,,,,
72,182020,matta,,,,,,,,,,,,,,,
90,182020,heidfeld,,,,,,,,,,,,,,,
108,182020,coulthard,,,,,,,,,,,,,,,
126,182020,raikkonen,,,,,,,,,,,,,,,
144,182020,montoya,,,,,,,,,,,,,,,
162,182020,massa,,,,,,,,,,,,,,,
180,182020,bruni,,,,,,,,,,,,,,,
198,182020,trulli,,,,,,,,,,,,,,,
216,182020,heidfeld,,,,,,,,,,,,,,,
234,182020,zonta,,,,,,,,,,,,,,,
252,182020,sato,,,,,,,,,,,,,,,
270,182020,bruni,,,,,,,,,,,,,,,
288,182020,ralf_schumacher,,,,,,,,,,,,,,,
306,182020,coulthard,,,,,,,,,,,,,,,
324,182020,webber,,,,,,,,,,,,,,,
18,182021,webber,,,,,,,,,,,,,,,
36,182021,heidfeld,,,,,,,,,,,,,,,
54,182021,coulthard,,,,,,,,,,,,,,,
72,182021,matta,,,,,,,,,,,,,,,
90,182021,heidfeld,,,,,,,,,,,,,,,
108,182021,coulthard,,,,,,,,,,,,,,,
126,182021,raikkonen,,,,,,,,,,,,,,,
144,182021,montoya,,,,,,,,,,,,,,,
162,182021,massa,,,,,,,,,,,,,,,
180,182021,bruni,,,,,,,,,,,,,,,
198,182021,trulli,,,,,,,,,,,,,,,
216,182021,heidfeld,,,,,,,,,,,,,,,
234,182021,zonta,,,,,,,,,,,,,,,
252,182021,sato,,,,,,,,,,,,,,,
270,182021,bruni,,,,,,,,,,,,,,,
288,182021,ralf_schumacher,,,,,,,,,,,,,,,
306,182021,coulthard,,,,,,,,,,,,,,,
324,182021,webber,,,,,,,,,,,,,,,
18,182022,webber,,,,,,,,,,,,,,,
36,182022,heidfeld,,,,,,,,,,,,,,,
54,182022,coulthard,,,,,,,,,,,,,,,
72,182022,matta,,,,,,,,,,,,,,,
90,182022,heidfeld,,,,,,,,,,,,,,,
108,182022,coulthard,,,,,,,,,,,,,,,
126,182022,raikkonen,,,,,,,,,,,,,,,
144,182022,montoya,,,,,,,,,,,,,,,
162,182022,massa,,,,,,,,,,,,,,,
180,182022,bruni,,,,,,,,,,,,,,,
198,182022,trulli,,,,,,,,,,,,,,,
216,182022,heidfeld,,,,,,,,,,,,,,,
234,182022,zonta,,,,,,,,,,,,,,,
252,182022,sato,,,,,,,,,,,,,,,
270,182022,bruni,,,,,,,,,,,,,,,
288,182022,ralf_schumacher,,,,,,,,,,,,,,,
306,182022,coulthard,,,,,,,,,,,,,,,
324,182022,webber,,,,,,,,,,,,,,,
19,192000,heidfeld,,,,,,,,,,,,,,,
38,192000,davidson,,,,,,,,,,,,,,,
57,192000,karthikeyan,,,,,,,,,,,,,,,
76,192000,button,,,,,,,,,,,,,,,
